Parent,Child,Parent_size,Child_size,Parent_box_no,Child_box_no,Order,Overlap_perc,Participant_id,Image,Rotation_difference,Sym_axis_overlap
2139.0,2140.0,2508.0,2508.0,1.0,2.0,Parent to Child,0.9736842105263158,208.0,ion-pacea_composition-en-rouge.jpg,90.0,0.21415929203539824
2141.0,2142.0,55158.0,55158.0,0.0,1.0,Parent to Child,0.9750081583813771,208.0,alexey-zubov_st-petersburg-view-of-the-winter-palace-of-peter-i-1716.jpg,90.0,0.060651629072681706
2147.0,2148.0,41280.0,32640.0,1.0,2.0,Parent to Child,0.9318857230392157,208.0,alexandre-benois_versailles-greenhouse(1).jpg,90.0,0.08066666666666666
2160.0,2159.0,102489.0,38600.0,1.0,0.0,Child to Parent,0.93,208.0,caspar-david-friedrich_wc-churchyard-gate-by-friedrich.jpg,0.0,0.5949145111793073
2164.0,2165.0,20000.000000000004,20000.0,1.0,2.0,Parent to Child,0.9774349261978388,211.0,EVA - 904635.jpg,87.86970414520235,0.1012216404886562
2410.0,2411.0,87137.99870395663,87137.99870395663,0.0,1.0,Parent to Child,0.9818884854009209,235.0,MemCat - n07574602_27391.jpg,89.38423390811228,0.03853325046612803
2457.0,2456.0,152700.0,62034.0,1.0,0.0,Child to Parent,1.0,238.0,COCO - 000000012986.jpg,0.0,0.0
2465.0,2466.0,52658.0,52658.0,0.0,1.0,Parent to Child,0.9934387937255498,238.0,COCO - 000000430160.jpg,90.0,0.995714842228282
2467.0,2468.0,52658.0,52658.0,2.0,3.0,Parent to Child,0.9868965779178852,238.0,COCO - 000000430160.jpg,90.0,0.047136735488897546
2473.0,2474.0,106560.0,106560.0,0.0,1.0,Parent to Child,0.9984984984984985,238.0,MIRFLICKR25 - im17.jpg,90.0,0.033846153846153845
2482.0,2483.0,21312.0,21312.0,0.0,1.0,Parent to Child,0.9932432432432432,238.0,EVA - 29164.jpg,90.0,0.07267267267267268
2493.0,2494.0,94184.99857738614,2088.0001642704024,0.0,1.0,Parent to Child,0.8189655218924552,241.0,alfred-sisley_a-road-in-seine-et-marne-1875.jpg,0.0,0.0
2536.0,2537.0,57400.0,57400.0,0.0,1.0,Parent to Child,0.9932665505226481,244.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,90.0,0.0530469092503288
2538.0,2536.0,187680.0,57400.0,2.0,0.0,Child to Parent,1.0,244.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,90.0,0.0530469092503288
2539.0,2536.0,187680.0,57400.0,3.0,0.0,Child to Parent,1.0,244.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,90.0,0.4537483559842174
2538.0,2537.0,187680.0,57400.0,2.0,1.0,Child to Parent,1.0,244.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,90.0,0.9110562075355157
2539.0,2537.0,187680.0,57400.0,3.0,1.0,Child to Parent,1.0,244.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,90.0,0.03736874613959234
2538.0,2539.0,187680.0,187680.0,2.0,3.0,Parent to Child,0.9914388853367434,244.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,90.0,0.02761296211775445
2542.0,2543.0,2352.0,2352.0,1.0,2.0,Parent to Child,0.9485544217687075,244.0,jules-lefranc_le-metro-aerien.jpg,0.0,0.9638752052545156
2545.0,2546.0,6500.000000000002,4159.999999999998,0.0,1.0,Parent to Child,0.9663207805429236,244.0,maurice-de-vlaminck_house-on-the-banks-of-a-river-1909.jpg,90.47795776052097,0.15394402035623408
2547.0,2548.0,990.0,990.0,0.0,1.0,Parent to Child,0.9848484848484849,244.0,joan-miro_bird-s-flight-in-moonlight.jpg,90.0,0.2944038929440389
2554.0,2555.0,2808.0,2807.9999999999995,0.0,1.0,Parent to Child,0.9574532546218092,244.0,auguste-herbin_composition-cubiste-1917.jpg,89.30510558165275,0.18396226415094338
2559.0,2560.0,92092.0,78936.0,0.0,1.0,Parent to Child,0.9896625114016419,244.0,alexey-zubov_st-petersburg-view-of-the-winter-palace-of-peter-i-1716.jpg,90.0,0.05808929428708593
2565.0,2561.0,4263.00014862418,3344.000144720076,4.0,0.0,Child to Parent,0.9886383164836523,247.0,COCO - 000000158702.jpg,90.22547857022688,0.24248496993987975
2564.0,2563.0,3871.000148385763,3871.0001483857586,3.0,2.0,Child to Parent,0.9674320305775294,247.0,COCO - 000000158702.jpg,90.22547857022688,0.1935483870967742
2573.0,2574.0,11700.000113248827,11700.000113248827,0.0,1.0,Parent to Child,0.987116705299897,247.0,COCO - 000000272217.jpg,90.80922385771528,0.11121495327102804
2576.0,2575.0,5670.000193119049,5670.000193119048,3.0,2.0,Child to Parent,0.9563690633909239,247.0,COCO - 000000272217.jpg,90.80922385771528,0.15633074935400518
2577.0,2578.0,37751.99970042706,37751.99970042706,0.0,1.0,Parent to Child,0.9812725155755835,247.0,EVA - 522484.jpg,90.0,0.0677491601343785
2580.0,2581.0,20000.0,9200.000160932535,0.0,1.0,Parent to Child,0.9800000002980233,247.0,COCO - 000000104809.jpg,90.0,0.11070448307410796
2582.0,2583.0,10800.000137090683,10800.000137090683,0.0,1.0,Parent to Child,0.9907407409962476,247.0,AADB - farm1_260_20156759346_a5ab2f2a78_b.jpg,90.0,0.10245554614733277
2585.0,2589.0,11352.000116169454,6579.0001481473455,0.0,4.0,Parent to Child,0.9908735035615481,247.0,FLICKR-AES -farm9_8177_8071283886_b58843da25.jpg,90.0,0.11657032755298652
2588.0,2590.0,6579.0001481473455,1275.0001512467852,3.0,5.0,Parent to Child,0.9901960787178231,247.0,FLICKR-AES -farm9_8177_8071283886_b58843da25.jpg,90.0,0.3398876404494382
2592.0,2591.0,49554.99947533012,37099.99970644713,1.0,0.0,Child to Parent,0.9231132083666654,247.0,EVA - 696978.jpg,90.0,0.05688763516690174
2594.0,2595.0,63383.999204754844,54209.99937981367,1.0,2.0,Parent to Child,0.8522412850422815,247.0,EVA - 482449.jpg,90.0,0.0552259242355089
2596.0,2597.0,34599.99978244305,28371.999914407723,0.0,1.0,Parent to Child,0.9566473992173438,247.0,MemCat - n02793495_2351.jpg,90.0,0.06419098143236074
2600.0,2601.0,47999.99958276749,8800.000166893009,1.0,2.0,Parent to Child,0.8207373964902946,247.0,MIRFLICKR25 - im7902.jpg,73.05844813973115,0.11946050096339114
2602.0,2603.0,39186.99983796479,39186.99983796479,0.0,1.0,Parent to Child,0.9598017205146127,247.0,EVA - 773785.jpg,90.0,0.07034883720930232
2604.0,2607.0,43129.99967426062,16112.000062227273,0.0,3.0,Parent to Child,1.0,247.0,FLICKR-AES -farm6_5482_11387807106_4f7c555026.jpg,90.0,0.06902452937820878
2605.0,2606.0,3250.000171363355,2925.0001735985293,1.0,2.0,Parent to Child,0.9692307699361496,247.0,FLICKR-AES -farm6_5482_11387807106_4f7c555026.jpg,90.0,0.21006944444444445
2608.0,2611.0,25599.99991655351,12928.000146687036,0.0,3.0,Parent to Child,0.963186118371846,247.0,BSD - 188063.jpg,128.3982659706469,0.10318791946308725
2609.0,2611.0,25599.9999165535,12928.000146687036,1.0,3.0,Parent to Child,0.9404271605213181,247.0,BSD - 188063.jpg,128.3982659706469,0.1098993288590604
2610.0,2611.0,25599.999916553505,12928.000146687036,2.0,3.0,Parent to Child,0.9144755490204648,247.0,BSD - 188063.jpg,128.3982659706469,0.10234899328859061
2612.0,2614.0,6800.000196695325,4692.000167131423,0.0,2.0,Parent to Child,1.0,247.0,COCO - 000000037038.jpg,90.0,0.14404761904761904
2613.0,2615.0,6800.000196695328,4692.000167131425,1.0,3.0,Parent to Child,0.9558823548747181,247.0,COCO - 000000037038.jpg,90.0,0.14595898673100122
2621.0,2618.0,24296.999947935354,12700.000108778479,3.0,0.0,Child to Parent,0.8233800137107103,247.0,COCO - 000000466132.jpg,90.0,0.10341880341880341
2621.0,2619.0,24296.999947935354,7387.000168770551,3.0,1.0,Child to Parent,0.9713009347774719,247.0,COCO - 000000466132.jpg,90.0,0.11415094339622642
2621.0,2620.0,24296.999947935354,7387.000168770552,3.0,2.0,Child to Parent,0.9887640451319425,247.0,COCO - 000000466132.jpg,90.0,0.11415094339622642
2623.0,2624.0,5600.000214576718,2912.0001516342154,0.0,1.0,Parent to Child,0.9461445219212764,247.0,EVA - 4310.jpg,87.88962367463958,0.18252730109204368
2625.0,2626.0,31999.99982118605,20320.000060498714,0.0,1.0,Parent to Child,0.9117203854307948,247.0,COCO - 000000069826.jpg,89.56806508591461,0.08082832331329326
2627.0,2629.0,18080.000106394287,3344.000219225879,2.0,4.0,Parent to Child,0.8659176670278362,247.0,COCO - 000000069826.jpg,89.56806508591461,0.0
2628.0,2629.0,9944.000134289268,3344.000219225879,3.0,4.0,Parent to Child,0.9732776883480967,247.0,COCO - 000000069826.jpg,89.56806508591461,0.23412698412698413
2630.0,2631.0,22540.0000166893,22540.000016689297,0.0,1.0,Parent to Child,0.974184253709768,247.0,FLICKR-AES -farm6_5714_22882197537_538c5baa83_b.jpg,91.22017165030152,0.07418576598311219
2632.0,2633.0,9300.000159442425,6045.000152140855,0.0,1.0,Parent to Child,0.862779159556806,247.0,MemCat - n02932891_23097.jpg,90.0,0.0
2632.0,2634.0,9300.000159442425,7161.000154644252,0.0,2.0,Parent to Child,0.8848275403314051,247.0,MemCat - n02932891_23097.jpg,90.0,0.13038793103448276
2634.0,2633.0,7161.000154644252,6045.000152140855,2.0,1.0,Child to Parent,0.9892473121725324,247.0,MemCat - n02932891_23097.jpg,90.0,0.13038793103448276
2635.0,2636.0,35599.9997675419,27589.999939203262,0.0,1.0,Parent to Child,0.9813678994265946,247.0,MemCat - 000000547131.jpg,89.93372970367427,0.0682844243792325
2637.0,2638.0,9000.000163912773,1395.0001387298103,0.0,1.0,Parent to Child,0.9444444462840953,247.0,FLICKR-AES -farm7_6047_6286524252_fcefeda806.jpg,90.0,0.279445727482679
2639.0,2640.0,25216.999947339296,25216.999947339296,2.0,3.0,Parent to Child,0.9940119761547642,247.0,FLICKR-AES -farm7_6047_6286524252_fcefeda806.jpg,90.0,0.06946039035591274
2647.0,2648.0,124740.0,23714.0,0.0,1.0,Parent to Child,0.9985029940119761,250.0,FLICKR-AES -farm7_6053_6329816112_1a295212d2.jpg,0.0,1.0
2647.0,2649.0,124740.0,5467.0,0.0,2.0,Parent to Child,1.0,250.0,FLICKR-AES -farm7_6053_6329816112_1a295212d2.jpg,0.0,0.0
2660.0,2659.0,178160.0,5460.0,1.0,0.0,Child to Parent,1.0,250.0,MemCat - n04587559_12843.jpg,90.0,0.1288604898828541
2667.0,2668.0,271852.0,7560.0,0.0,1.0,Parent to Child,1.0,250.0,MIRFLICKR25 - im12013.jpg,90.0,0.0
2670.0,2669.0,201200.0,6952.0,1.0,0.0,Child to Parent,1.0,250.0,EVA - 199586.jpg,90.0,0.0
2674.0,2673.0,151682.0,36600.0,1.0,0.0,Child to Parent,1.0,250.0,EVA - 339282.jpg,90.0,0.05778414517669532
2729.0,2728.0,72039.0,6264.0,1.0,0.0,Child to Parent,1.0,256.0,claude-viallat_untitled-2007-235-2007.jpg,90.0,0.0
2730.0,2728.0,71632.0,6264.0,2.0,0.0,Child to Parent,1.0,256.0,claude-viallat_untitled-2007-235-2007.jpg,90.0,0.29285714285714287
2729.0,2730.0,72039.0,71632.0,1.0,2.0,Parent to Child,0.9963144963144963,256.0,claude-viallat_untitled-2007-235-2007.jpg,90.0,0.05999008428358949
2731.0,2732.0,54442.0,2394.0000000000027,0.0,1.0,Parent to Child,0.9720584695640058,256.0,constantine-maleas_church-with-trees-1920.jpg,0.3148169679928259,0.0
2751.0,2752.0,22950.0,22950.0,2.0,3.0,Parent to Child,0.980119825708061,256.0,amadeo-de-souza-cardoso_a-clear-house-1916.jpg,89.69820454789208,0.06990179087232813
2754.0,2753.0,5850.000000000003,5849.999999999999,5.0,4.0,Child to Parent,0.9569242577206208,256.0,amadeo-de-souza-cardoso_a-clear-house-1916.jpg,89.69820454789208,0.13303769401330376
2788.0,2789.0,26814.0,17380.0,0.0,1.0,Parent to Child,0.9631760644418872,256.0,alvaro-lapa_criminals-and-their-properties-1974.jpg,90.0,0.08437935843793584
2788.0,2790.0,26814.0,17380.0,0.0,2.0,Parent to Child,0.990909090909091,256.0,alvaro-lapa_criminals-and-their-properties-1974.jpg,90.0,0.9147368421052632
2789.0,2790.0,17380.0,17380.0,1.0,2.0,Parent to Child,0.9407364787111623,256.0,alvaro-lapa_criminals-and-their-properties-1974.jpg,90.0,0.12736842105263158
2793.0,2792.0,59278.0,49200.0,1.0,0.0,Child to Parent,0.8003252032520325,256.0,canaletto_feast-of-san-rocco-the-doge-visiting-the-church-and-scuola-di-s-rocco.jpg,0.0,0.0
2933.0,2934.0,118988.0,13230.000000000002,0.0,1.0,Parent to Child,0.9739591584102272,277.0,edward-hopper_davis-house.jpg,1.0133334839724455,0.0
2952.0,2949.0,134505.0,41978.0,3.0,0.0,Child to Parent,1.0,277.0,arthur-segal_still-life-with-bottles-1943.jpg,0.0,0.0
2952.0,2950.0,134505.0,28884.0,3.0,1.0,Child to Parent,0.9859437751004017,277.0,arthur-segal_still-life-with-bottles-1943.jpg,0.0,0.0
2952.0,2951.0,134505.0,35700.0,3.0,2.0,Child to Parent,0.9785714285714285,277.0,arthur-segal_still-life-with-bottles-1943.jpg,0.0,0.0
3038.0,3037.0,84724.0,30799.999999999996,1.0,0.0,Child to Parent,0.8640115417820234,283.0,COCO - 000000366713.jpg,151.7119999453704,0.12291105121293801
3142.0,3143.0,149210.0,149210.0,0.0,1.0,Parent to Child,0.9725219489310368,292.0,paul-feeley_untitled.jpg,130.10482815517787,0.0310415597742432
3144.0,3142.0,178712.0,149210.0,2.0,0.0,Child to Parent,0.8831689550656434,292.0,paul-feeley_untitled.jpg,130.10482815517787,0.04468925379339015
3145.0,3142.0,178712.00000000003,149210.0,3.0,0.0,Child to Parent,0.871799621928794,292.0,paul-feeley_untitled.jpg,130.10482815517787,0.037206401995427144
3144.0,3143.0,178712.0,149210.0,2.0,1.0,Child to Parent,0.8837536039536467,292.0,paul-feeley_untitled.jpg,130.10482815517787,0.03745510518214469
3145.0,3143.0,178712.00000000003,149210.0,3.0,1.0,Child to Parent,0.8731904284123733,292.0,paul-feeley_untitled.jpg,130.10482815517787,0.03873781426372499
3152.0,3153.0,53848.0,28194.0,0.0,1.0,Parent to Child,0.9763779527559056,292.0,edouard-manet_peaches-1882.jpg,90.0,0.05014504765851637
3178.0,3176.0,109504.0,53799.0,2.0,0.0,Child to Parent,0.989451476793249,295.0,COCO - 000000430160.jpg,0.0,0.04693560899922421
3178.0,3177.0,109504.0,53345.0,2.0,1.0,Child to Parent,0.9957446808510638,295.0,COCO - 000000430160.jpg,0.0,0.9069767441860465
3206.0,3205.0,254518.0,55432.0,1.0,0.0,Child to Parent,1.0,301.0,richard-tuttle_two-with-any-2-1-1999.jpg,0.0,0.9123711340206185
3231.0,3228.0,186200.0,9434.99999999999,3.0,0.0,Child to Parent,1.0,304.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,0.0,0.0
3231.0,3229.0,186200.0,5565.0,3.0,1.0,Child to Parent,1.0,304.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,0.0,0.0
3231.0,3230.0,186200.0,9435.000000000007,3.0,2.0,Child to Parent,0.9999999999999998,304.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,0.0,0.0
3231.0,3232.0,186200.0,4850.0,3.0,4.0,Parent to Child,1.0,304.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,0.0,0.0
3231.0,3233.0,186200.0,4850.0,3.0,5.0,Parent to Child,1.0,304.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,0.0,0.0
3231.0,3234.0,186200.0,4268.0,3.0,6.0,Parent to Child,1.0,304.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,0.0,0.0
3231.0,3235.0,186200.0,27063.0,3.0,7.0,Parent to Child,1.0,304.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,0.0,0.0
3231.0,3236.0,186200.0,27063.0,3.0,8.0,Parent to Child,0.9690721649484536,304.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,0.0,0.0
3231.0,3237.0,186200.0,18818.0,3.0,9.0,Parent to Child,0.9690721649484536,304.0,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,0.0,0.7099303135888502
3246.0,3245.0,103062.0,40400.0,1.0,0.0,Child to Parent,0.89,304.0,caspar-david-friedrich_wc-churchyard-gate-by-friedrich.jpg,0.0,0.48838228846996934
3253.0,3254.0,102200.0,102200.0,0.0,1.0,Parent to Child,0.9990215264187867,304.0,ad-reinhardt_abstract-painting-1957.jpg,90.0,0.05759162303664921
3256.0,3255.0,3392.0,3391.999999999999,1.0,0.0,Child to Parent,0.9541184116374365,304.0,conrad-marca-relli_autumn-suite-a-1970.jpg,92.46833929374722,0.28074245939675174
3266.0,3265.0,118332.0,104646.0,1.0,0.0,Child to Parent,1.0,304.0,anne-appleby_jasmine-2000.jpg,0.0,1.0
3269.0,3265.0,154432.0,104646.0,4.0,0.0,Child to Parent,0.9279141104294478,304.0,anne-appleby_jasmine-2000.jpg,0.0,0.0330691445750205
3269.0,3266.0,154432.0,118332.0,4.0,1.0,Child to Parent,0.852922286448298,304.0,anne-appleby_jasmine-2000.jpg,0.0,0.031842105263157894
3267.0,3268.0,48783.0,48783.0,2.0,3.0,Parent to Child,0.9795984256810775,304.0,anne-appleby_jasmine-2000.jpg,0.0,0.06533477321814254
3269.0,3267.0,154432.0,48783.0,4.0,2.0,Child to Parent,0.9917491749174917,304.0,anne-appleby_jasmine-2000.jpg,0.0,0.035442296426479204
3269.0,3268.0,154432.0,48783.0,4.0,3.0,Child to Parent,0.9966996699669967,304.0,anne-appleby_jasmine-2000.jpg,0.0,0.8218142548596112
3270.0,3271.0,55071.0,15403.0,0.0,1.0,Parent to Child,0.9407582938388626,304.0,emile-claus_the-caving-in-bank.jpg,0.0,0.0
3338.0,3339.0,147536.99722579127,44267.999589681625,0.0,1.0,Parent to Child,1.0,316.0,forrest-bess_the-three-doors-1959.jpg,0.0,0.5467625899280576
3417.0,3418.0,26720.0,26720.0,0.0,1.0,Parent to Child,0.9845434131736527,325.0,john-ferren_rock-totems-1948.jpg,90.0,0.06572514937533949
3434.0,3435.0,1722.0,1722.0,0.0,1.0,Parent to Child,0.9878048780487805,325.0,georges-braque_the-pink-napkin-1933.jpg,90.0,0.2274436090225564
3436.0,3437.0,1722.0,1722.0,2.0,3.0,Parent to Child,0.9285714285714286,325.0,georges-braque_the-pink-napkin-1933.jpg,90.0,0.2274436090225564
3439.0,3440.0,17355.0,15210.0,0.0,1.0,Parent to Child,0.9923076923076923,325.0,alvaro-lapa_criminals-and-their-properties-1974.jpg,90.0,0.11415094339622642
3475.0,3471.0,116129.99797552825,55224.99940469861,4.0,0.0,Child to Parent,0.9936170213170694,328.0,anne-appleby_crocus-2012.jpg,134.47860975974095,0.04538634658664666
3479.0,3471.0,161895.99690067774,55224.99940469861,8.0,0.0,Child to Parent,0.9158484544547926,328.0,anne-appleby_crocus-2012.jpg,134.47860975974095,0.06601650412603151
3475.0,3472.0,116129.99797552825,55224.99940469861,4.0,1.0,Child to Parent,0.9830511545290103,328.0,anne-appleby_crocus-2012.jpg,134.47860975974095,0.04538634658664666
3476.0,3473.0,115639.99798715116,55224.99940469861,5.0,2.0,Child to Parent,0.9936260752009186,328.0,anne-appleby_crocus-2012.jpg,134.47860975974095,0.04538634658664666
3476.0,3474.0,115639.99798715116,55224.99940469861,5.0,3.0,Child to Parent,0.9914893617560929,328.0,anne-appleby_crocus-2012.jpg,134.47860975974095,0.04538634658664666
3479.0,3474.0,161895.99690067774,55224.99940469861,8.0,3.0,Child to Parent,0.9159222674602101,328.0,anne-appleby_crocus-2012.jpg,134.47860975974095,0.06601650412603151
3497.0,3496.0,127562.99772867562,60902.99938747287,1.0,0.0,Child to Parent,0.9983498349916137,328.0,aki-kuroda_night-2011.jpg,0.0,0.9089039083161916
3499.0,3498.0,50397.9994993806,50397.999499380596,1.0,0.0,Child to Parent,0.9900440224784354,328.0,edward-avedisian_beach-ball-1960.jpg,90.49734765618909,0.04846335697399527
3518.0,3514.0,87551.99866330625,2871.000148385764,4.0,0.0,Child to Parent,1.0,328.0,bernardo-bellotto_the-imperial-summer-residence-garden-1758.jpg,0.0,1.0
3518.0,3515.0,87551.99866330625,13968.000160396101,4.0,1.0,Child to Parent,1.0,328.0,bernardo-bellotto_the-imperial-summer-residence-garden-1758.jpg,0.0,0.9184692179700499
3518.0,3516.0,87551.99866330625,1908.0001294016838,4.0,2.0,Child to Parent,1.0,328.0,bernardo-bellotto_the-imperial-summer-residence-garden-1758.jpg,0.0,0.9221311475409836
3518.0,3517.0,87551.99866330625,24516.00010681152,4.0,3.0,Child to Parent,1.0,328.0,bernardo-bellotto_the-imperial-summer-residence-garden-1758.jpg,0.0,1.0
3519.0,3520.0,131949.99776184565,131949.99776184565,0.0,1.0,Parent to Child,0.9831261842474598,328.0,paul-feeley_untitled.jpg,90.0,0.03309628008752735
3525.0,3521.0,21878.99997231365,1326.0001273751259,4.0,0.0,Child to Parent,0.9871794876693346,328.0,mstislav-dobuzhinsky_a-cottage-in-st-petersburg-1905.jpg,0.0,0.0
3570.0,3571.0,48600.0,4686.0,0.0,1.0,Parent to Child,1.0,334.0,MIRFLICKR25 - im7902.jpg,0.0,0.0
3590.0,3592.0,60625.0,27090.0,0.0,2.0,Parent to Child,0.9101783389383156,334.0,EVA - 202453.jpg,4.523928550743207,0.022538141470180306
3594.0,3595.0,210338.0,109150.99999999999,0.0,1.0,Parent to Child,0.9373823145354444,334.0,EVA - 441655.jpg,10.624817323821771,0.05694760820045558
3594.0,3596.0,210338.0,29044.0,0.0,2.0,Parent to Child,0.9828370706374089,334.0,EVA - 441655.jpg,10.624817323821771,0.018711018711018712
3595.0,3596.0,109150.99999999999,29044.0,1.0,2.0,Parent to Child,0.9316332673936605,334.0,EVA - 441655.jpg,10.624817323821771,0.0
3604.0,3602.0,53193.0,14976.0,2.0,0.0,Child to Parent,0.9756944444444444,334.0,EVA - 79346.jpg,0.0,0.0
3604.0,3603.0,53193.0,16779.0,2.0,1.0,Child to Parent,0.9873949579831933,334.0,EVA - 79346.jpg,0.0,0.0
3606.0,3607.0,99590.99999999999,26771.99999999999,0.0,1.0,Parent to Child,0.9806075454794143,334.0,FLICKR-AES -farm6_5545_9308487862_051731b459_b.jpg,1.7230299823547026,0.0
3606.0,3608.0,99590.99999999999,30591.0,0.0,2.0,Parent to Child,0.944906888973252,334.0,FLICKR-AES -farm6_5545_9308487862_051731b459_b.jpg,1.7230299823547026,0.0
3612.0,3610.0,183744.0,62238.0,2.0,0.0,Child to Parent,0.991869918699187,334.0,EVA - 38963.jpg,0.0,0.2680301399354144
3612.0,3611.0,183744.0,5148.0,2.0,1.0,Child to Parent,1.0,334.0,EVA - 38963.jpg,0.0,0.0
3618.0,3619.0,19929.0,5183.0,0.0,1.0,Parent to Child,1.0,334.0,AADB - farm4_3708_20118214951_4b050ec0bc_b.jpg,90.0,0.14037122969837587
3621.0,3622.0,34866.0,28459.0,0.0,1.0,Parent to Child,0.9899328859060402,334.0,EVA - 837782.jpg,90.0,0.07034883720930232
3729.0,3730.0,76647.99849327948,76647.99849327948,0.0,1.0,Parent to Child,0.9300699310510028,346.0,COCO - 000000027667.jpg,90.0,0.04009277667329357
3733.0,3734.0,147268.99611244234,147268.9961124423,0.0,1.0,Parent to Child,0.9703654539443207,346.0,MemCat - n07574602_27391.jpg,90.0,0.03281800922158937
3745.0,3746.0,130643.99680650528,130643.99680650528,0.0,1.0,Parent to Child,0.9676066258958842,346.0,COCO - 000000022340.jpg,90.0,0.03372352285395764
3745.0,3747.0,130643.99680650528,130643.99680650528,0.0,2.0,Parent to Child,0.8936805374348922,346.0,COCO - 000000022340.jpg,90.0,0.0
3746.0,3747.0,130643.99680650528,130643.99680650528,1.0,2.0,Parent to Child,0.9246655039833697,346.0,COCO - 000000022340.jpg,90.0,0.03372352285395764
3750.0,3749.0,45999.99944898824,45999.99944898823,1.0,0.0,Child to Parent,0.9714782613682565,346.0,EVA - 29164.jpg,90.0,0.0530469092503288
3778.0,3779.0,136851.0,59311.0,0.0,1.0,Parent to Child,0.9890829694323144,349.0,jamie-wyeth_monhegan-bell-1978.jpg,0.0,0.0
3813.0,3814.0,55687.0,2146.0,1.0,2.0,Parent to Child,1.0,355.0,EVA - 339259.jpg,90.0,0.0
3853.0,3850.0,21824.0,7560.0,5.0,2.0,Child to Parent,1.0,361.0,henri-fantin-latour_bowl-of-fruit-1857.jpg,0.0,0.0
3953.0,3951.0,196474.0,53128.0,2.0,0.0,Child to Parent,1.0,367.0,COCO - 000000430160.jpg,0.0,0.0
3953.0,3952.0,196474.0,53128.0,2.0,1.0,Child to Parent,1.0,367.0,COCO - 000000430160.jpg,0.0,0.0
4042.0,4043.0,204138.99170368933,65233.99826943877,0.0,1.0,Parent to Child,0.9363801484423933,388.0,atsuko-tanaka_untitled.jpg,193.44480141932368,0.2676923076923077
4066.0,4067.0,2650.000306963916,2650.000306963916,4.0,5.0,Parent to Child,0.9900000011920905,388.0,alfred-sisley_grapes-and-walnuts-1876.jpg,90.0,0.19175911251980982
4078.0,4077.0,4760.000336170188,4760.000336170184,6.0,5.0,Child to Parent,0.985556723630856,388.0,mary-fedden_ben-s-box-1994.jpg,90.0,0.14404761904761904
4086.0,4087.0,3198.000286221499,3198.000286221499,5.0,6.0,Parent to Child,0.981472796861822,388.0,lucian-freud_factory-in-north-london.jpg,90.0,0.2274436090225564
4110.0,4111.0,259577.98909366177,259577.98909366177,0.0,1.0,Parent to Child,0.9970509827778316,388.0,horia-bernea_prapor.jpg,88.7340751956769,0.02186878727634195
